code,circular,line,direction,destiny,origin
1129,false,517J,1,E T ÁGUA ESPRAIADA,JD. SELMA
1308,false,5185,1,TERM. PQUE. D. PEDRO II,TERM. GUARAPIRANGA
34076,false,5185,2,TERM. PQUE. D. PEDRO II,TERM. GUARAPIRANGA
269,true,5194,1,PQ. IBIRAPUERA,JD. SÃO JORGE ATÉ APURÁ
33037,true,5194,2,PQ. IBIRAPUERA,JD. SÃO JORGE ATÉ APURÁ
2095,true,5194,1,AEROPORTO,JD. SÃO JORGE ATÉ APURÁ
34863,true,5194,2,AEROPORTO,JD. SÃO JORGE ATÉ APURÁ
34979,false,519M,2,MUSEU DO IPIRANGA,SÃO MATEUS
2211,false,519M,1,MUSEU DO IPIRANGA,SÃO MATEUS
34483,false,524L,2,METRÔ TATUAPÉ,PQ. SÃO LUCAS 
1715,false,524L,1,METRÔ TATUAPÉ,PQ. SÃO LUCAS 
1631,false,524M,1,SHOP. ARICANDUVA,MASCARENHAS DE MORAIS
34399,false,524M,2,SHOP. ARICANDUVA,MASCARENHAS DE MORAIS
271,false,527R,1,TERMINAL SANTO AMARO ,VILA IMPERIO
33039,false,527R,2,TERMINAL SANTO AMARO ,VILA IMPERIO
597,false,5290,1,PCA. JOAO MENDES,DIV. DIADEMA
33365,false,5290,2,PCA. JOAO MENDES,DIV. DIADEMA
354,false,5300,1,TERM. PQ. D. PEDRO II,TERM. SANTO AMARO
33122,false,5300,2,TERM. PQ. D. PEDRO II,TERM. SANTO AMARO
32837,false,5317,2,PRACA DO CORREIO,SESC/ORION
69,false,5317,1,PRACA DO CORREIO,SESC/ORION
45,false,5318,1,PRACA DA SE,CHACARA SANTANA
32813,false,5318,2,PRACA DA SE,CHACARA SANTANA
36,false,5318,1,PRACA DA SE,PIRAPORINHA
32804,false,5318,2,PRACA DA SE,PIRAPORINHA
1591,false,5318,1,CHÁCARA SANTO ANTÔNIO,PRAÇA DA SÉ
34359,false,5318,2,CHÁCARA SANTO ANTÔNIO,PRAÇA DA SÉ
32838,false,5362,2,PÇA. DA SÉ,PQ. RES. COCAIA
70,false,5362,1,PÇA. DA SÉ,PQ. RES. COCAIA
71,false,5362,1,PÇA. DA SÉ,GRAJAU
32839,false,5362,2,PÇA. DA SÉ,GRAJAU
1645,false,5362,1,PÇA. DA SÉ,JD. ELIANA
34413,false,5362,2,PÇA. DA SÉ,JD. ELIANA
1860,true,5362,1,VICENTE RAO,PQ. RES. COCAIA
34628,true,5362,2,VICENTE RAO,PQ. RES. COCAIA
32840,false,5362,2,PQ. DO IBIRAPUERA,PQ. RES. COCAIA
72,false,5362,1,PQ. DO IBIRAPUERA,PQ. RES. COCAIA
1442,false,5370,1,LGO. SAO FRANCISCO,TERMINAL VARGINHA
34210,false,5370,2,LGO. SAO FRANCISCO,TERMINAL VARGINHA
1551,false,5370,1,PQ. DO IBIRAPUERA,TERMINAL VARGINHA
34319,false,5370,2,PQ. DO IBIRAPUERA,TERMINAL VARGINHA
1780,false,5370,1,BORBA GATO,TERMINAL VARGINHA
34548,false,5370,2,BORBA GATO,TERMINAL VARGINHA
171,false,5391,1,LGO SÃO FRANCISCO,JD. ANGELA
32939,false,5391,2,LGO SÃO FRANCISCO,JD. ANGELA
34497,false,5391,2,LARGO SÃO FRANCISCO,TERM GUARAPIRANGA
1729,false,5391,1,LARGO SÃO FRANCISCO,TERM GUARAPIRANGA
34546,false,5391,2,JD. ANGELA,MOEMA
1778,false,5391,1,JD. ANGELA,MOEMA
33899,false,546A,2,SANTO AMARO,JD. APURA
1131,false,546A,1,SANTO AMARO,JD. APURA
33900,false,546A,2,SANTO AMARO,JD. APURA
1132,false,546A,1,SANTO AMARO,JD. APURA
1133,false,546J,1,STO. AMARO,JD. SELMA
33901,false,546J,2,STO. AMARO,JD. SELMA
2015,false,546J,1,STO. AMARO,JD. SELMA
34783,false,546J,2,STO. AMARO,JD. SELMA
33902,false,546J,2,COLEGIO STA. MARIA,JD. SELMA
1134,false,546J,1,COLEGIO STA. MARIA,JD. SELMA
1285,false,546L,1,TERMINAL SANTO AMARO,JD. LUSO
34053,false,546L,2,TERMINAL SANTO AMARO,JD. LUSO
34054,false,546L,2,COLEGIO STA. MARIA,JD. LUSO
1286,false,546L,1,COLEGIO STA. MARIA,JD. LUSO
33040,false,546T,2,TERM. SANTO AMARO,VILA GUACURI
272,false,546T,1,TERM. SANTO AMARO,VILA GUACURI
598,false,5611,1,PÇA. JOÃO MENDES,ELDORADO
33366,false,5611,2,PÇA. JOÃO MENDES,ELDORADO
34283,false,5614,2,PÇA. JOÃO MENDES,ELDORADO
1515,false,5614,1,PÇA. JOÃO MENDES,ELDORADO
2464,true,5614,1,PQ. IBIRAPUERA,ELDORADO
35232,true,5614,2,PQ. IBIRAPUERA,ELDORADO
32846,false,5630,2,METRÔ BRÁS,TERMINAL GRAJAÚ
78,false,5630,1,METRÔ BRÁS,TERMINAL GRAJAÚ
1447,false,5630,1,LGO. SAO FRANCISCO,CIDADE DUTRA
34215,false,5630,2,LGO. SAO FRANCISCO,CIDADE DUTRA
32849,false,5632,2,LGO. SAO FRANCISCO,V. SAO JOSE
81,false,5632,1,LGO. SAO FRANCISCO,V. SAO JOSE
82,false,5632,1,LGO. SAO FRANCISCO,JD. IPORANGA
32850,false,5632,2,LGO. SAO FRANCISCO,JD. IPORANGA
83,false,5632,1,LGO. SAO FRANCISCO,JD. ALPINO
32851,false,5632,2,LGO. SAO FRANCISCO,JD. ALPINO
274,false,5652,1,PÇA DA SÉ,JD. IV CENTENARIO
33042,false,5652,2,PÇA DA SÉ,JD. IV CENTENARIO
1719,false,5652,1,PÇA DA SÉ,JD. IV CENTENARIO
34487,false,5652,2,PÇA DA SÉ,JD. IV CENTENARIO
1136,false,5701,1,SHOPPING MORUMBI,METRÔ CONCEIÇÃO
33904,false,5701,2,SHOPPING MORUMBI,METRÔ CONCEIÇÃO
2137,false,5701,1,SHOPPING MORUMBI,VILA SANTA CATARINA
34905,false,5701,2,SHOPPING MORUMBI,VILA SANTA CATARINA
33905,false,5702,2,METRÔ JABAQUARA,REFÚGIO SANTA TEREZINHA
1137,false,5702,1,METRÔ JABAQUARA,REFÚGIO SANTA TEREZINHA
1657,false,5705,1,METRÔ VERGUEIRO,TERM. SACOMA
34425,false,5705,2,METRÔ VERGUEIRO,TERM. SACOMA
1637,true,573A,1,VILA ALPINA,METRÔ BRESSER
34405,true,573A,2,VILA ALPINA,METRÔ BRESSER
34398,false,573H,2,METRÔ BRESSER,HOSP. SAPOPEMBA
1630,false,573H,1,METRÔ BRESSER,HOSP. SAPOPEMBA
34400,false,573T,2,METRÔ CARRÃO,TERM. SAPOPEMBA/TEOTÔNIO VILELA
1632,false,573T,1,METRÔ CARRÃO,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34687,false,573T,2,TERM. SAPOPEMBA/TEOTÔNIO VILELA,JD. TIETÊ
1919,false,573T,1,TERM. SAPOPEMBA/TEOTÔNIO VILELA,JD. TIETÊ
33370,false,574A,2,LGO.CAMBUCI,AMERICANOPOLIS
602,false,574A,1,LGO.CAMBUCI,AMERICANOPOLIS
34458,true,574A,2,METRÔ VILA MARIANA - CIRCULAR,AMERICANOPOLIS
1690,true,574A,1,METRÔ VILA MARIANA - CIRCULAR,AMERICANOPOLIS
1639,false,574C,1,DIVISA DE SAO CAETANO,SAO MATEUS
34407,false,574C,2,DIVISA DE SAO CAETANO,SAO MATEUS
1685,false,574J,1,TERM. V. CARRAO,METRÔ CONCEIÇÃO
34453,false,574J,2,TERM. V. CARRAO,METRÔ CONCEIÇÃO
1623,false,574R,1,METRÔ BELÉM,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34391,false,574R,2,METRÔ BELÉM,TERM. SAPOPEMBA/TEOTÔNIO VILELA
34397,false,574W,2,METRÔ BELÉM,JD. WALKIRIA
1629,false,574W,1,METRÔ BELÉM,JD. WALKIRIA
1287,false,5752,1,METRÔ CONCEIÇÃO,VILA MISSIONARIA
34055,false,5752,2,METRÔ CONCEIÇÃO,VILA MISSIONARIA
1288,false,5757,1,METRÔ CONCEICÃO,CIDADE JULIA
34056,false,5757,2,METRÔ CONCEICÃO,CIDADE JULIA
34744,false,5757,2,METRÔ CONCEIÇÃO,PEDREIRA
1976,false,5757,1,METRÔ CONCEIÇÃO,PEDREIRA
1138,false,5759,1,METRÔ CONCEIÇÃO,PQ. PRIMAVERA
33906,false,5759,2,METRÔ CONCEIÇÃO,PQ. PRIMAVERA
1139,false,5759,1,METRÔ CONCEICAO,PQ. PRIMAVERA
33907,false,5759,2,METRÔ CONCEICAO,PQ. PRIMAVERA
34406,false,575A,2,SHOP. METRÔ TATUAPÉ,DIV. SÃO CAETANO
1638,false,575A,1,SHOP. METRÔ TATUAPÉ,DIV. SÃO CAETANO
34454,false,575C,2,VILA MATIAS,IPIRANGA
1686,false,575C,1,VILA MATIAS,IPIRANGA
1290,false,576C,1,TERM. SANTO AMARO,METRÔ JABAQUARA
34058,false,576C,2,TERM. SANTO AMARO,METRÔ JABAQUARA
603,false,576J,1,STO AMARO,METRÔ JABAQUARA
33371,false,576J,2,STO AMARO,METRÔ JABAQUARA
33372,false,576M,2,PINHEIROS,V. CLARA
604,false,576M,1,PINHEIROS,V. CLARA
34059,false,577T,2,METRÔ ANA ROSA,JD. MIRIAM
1291,false,577T,1,METRÔ ANA ROSA,JD. MIRIAM
33375,false,5791,2,METRÔ VERGUEIRO,ELDORADO
607,false,5791,1,METRÔ VERGUEIRO,ELDORADO
35231,true,5791,2,METRÔ JABAQUARA,ELDORADO
2463,true,5791,1,METRÔ JABAQUARA,ELDORADO
33908,false,6000,2,TERM. STO. AMARO,TERM. PARELHEIROS
1140,false,6000,1,TERM. STO. AMARO,TERM. PARELHEIROS
1141,false,6000,1,AMA,CIDADE DUTRA
33909,false,6000,2,AMA,CIDADE DUTRA
2223,false,6000,1,AMA,TERM. PARELHEIROS
34991,false,6000,2,AMA,TERM. PARELHEIROS
2224,false,6000,1,TERM. SANTO AMARO,TERM. PARELHEIROS/AMA
34992,false,6000,2,TERM. SANTO AMARO,TERM. PARELHEIROS/AMA
32820,false,6001,2,TERM SANTO AMARO,TERM. CAPELINHA
52,false,6001,1,TERM SANTO AMARO,TERM. CAPELINHA
34747,true,6002,2,HOSPITAL DE PEDREIRA (CIRCULAR ),CIDADE DUTRA
1979,true,6002,1,HOSPITAL DE PEDREIRA (CIRCULAR ),CIDADE DUTRA
34240,false,6003,2,TERMINAL VARGINHA,TERMINAL GRAJAÚ
1472,false,6003,1,TERMINAL VARGINHA,TERMINAL GRAJAÚ
32943,false,6006,2,SHOPPING INTERLAGOS,JD. HERCULANO
175,false,6006,1,SHOPPING INTERLAGOS,JD. HERCULANO
176,false,6007,1,TERM. STO. AMARO,PQ. STO. ANTONIO
32944,false,6007,2,TERM. STO. AMARO,PQ. STO. ANTONIO
33968,false,6008,2,TERM. STO. AMARO,JD. PLANALTO
1200,false,6008,1,TERM. STO. AMARO,JD. PLANALTO
34232,false,6008,2,TERM. STO. AMARO,PQUE. EUROPA
1464,false,6008,1,TERM. STO. AMARO,PQUE. EUROPA
1202,false,6010,1,TERM. GUARAPIRANGA,CHAC. SANTA MARIA
33970,false,6010,2,TERM. GUARAPIRANGA,CHAC. SANTA MARIA
1204,false,6012,1,SANTO AMARO,PQUE. INDEPENDÊNCIA
33972,false,6012,2,SANTO AMARO,PQUE. INDEPENDÊNCIA
34544,true,6012,2, JD. ANGELA  CIRCULAR ,PQ. INDEPENDENCIA
1776,true,6012,1, JD. ANGELA  CIRCULAR ,PQ. INDEPENDENCIA
186,false,6013,1,TERM. STO. AMARO,JD. NAKAMURA
32954,false,6013,2,TERM. STO. AMARO,JD. NAKAMURA
32955,false,6013,2,JD. ÂNGELA,ETEC
187,false,6013,1,JD. ÂNGELA,ETEC
188,false,6014,1,TERM. STO. AMARO,TERM. ROD. JD. JACIRA
32956,false,6014,2,TERM. STO. AMARO,TERM. ROD. JD. JACIRA
1205,false,6015,1,SANTO AMARO,VILA CALU
33973,false,6015,2,SANTO AMARO,VILA CALU
32852,false,6016,2,TERMINAL GRAJAÚ,JD. NORONHA
84,false,6016,1,TERMINAL GRAJAÚ,JD. NORONHA
1706,false,6016,1,TERMINAL GRAJAÚ,JD. PORTO VELHO
34474,false,6016,2,TERMINAL GRAJAÚ,JD. PORTO VELHO
33974,false,6017,2,SANTO AMARO,JD. NAKAMURA
1206,false,6017,1,SANTO AMARO,JD. NAKAMURA
1490,true,6019,1,JD. ALFREDO,TERM. GUARAPIRANGA
34258,true,6019,2,JD. ALFREDO,TERM. GUARAPIRANGA
2455,true,6020,1,PARELHEIROS,CHÁC. BOSQUE DO SOL
35223,true,6020,2,PARELHEIROS,CHÁC. BOSQUE DO SOL
35224,true,6020,2,PARELHEIROS,ESTRADA DO JUSA
2456,true,6020,1,PARELHEIROS,ESTRADA DO JUSA
177,true,6021,1,JARDIM NOVA ERA,TERMINAL VARGINHA
32945,true,6021,2,JARDIM NOVA ERA,TERMINAL VARGINHA
1207,false,6022,1,SANTO AMARO,PQUE. CEREJEIRA
33975,false,6022,2,SANTO AMARO,PQUE. CEREJEIRA
1210,false,6025,1,SANTO AMARO,JD. GUARUJA
33978,false,6025,2,SANTO AMARO,JD. GUARUJA
32855,false,6026,2,TERM. STO. AMARO,JD. ICARAI
87,false,6026,1,TERM. STO. AMARO,JD. ICARAI
88,false,6026,1,TERMINAL SANTO AMARO,JD. ICARAI
32856,false,6026,2,TERMINAL SANTO AMARO,JD. ICARAI
32858,false,6027,2,TERM. STO. AMARO,JD. GRAUNA
90,false,6027,1,TERM. STO. AMARO,JD. GRAUNA
33979,false,6028,2,TERM. STO. AMARO,RIVIERA
1211,false,6028,1,TERM. STO. AMARO,RIVIERA
1462,false,6028,1,TERM. SANTO AMARO,RIVIERA
34230,false,6028,2,TERM. SANTO AMARO,RIVIERA
1142,false,6030,1,TERM. STO. AMARO,UNISA-CAMPUS 1 ATÉ V.SÃO JOSÉ
33910,false,6030,2,TERM. STO. AMARO,UNISA-CAMPUS 1 ATÉ V.SÃO JOSÉ
2000,false,6030,1,TERM. STO. AMARO,UNISA-CAMPUS 1
34768,false,6030,2,TERM. STO. AMARO,UNISA-CAMPUS 1
32860,false,6031,2,TERMINAL GRAJAÚ,JD. SAO BERNARDO
92,false,6031,1,TERMINAL GRAJAÚ,JD. SAO BERNARDO
32863,false,6034,2,TERMINAL GRAJAÚ,PQ. RES. COCAIA
95,false,6034,1,TERMINAL GRAJAÚ,PQ. RES. COCAIA
1213,false,6035,1,SANTO AMARO,VILA GILDA
33981,false,6035,2,SANTO AMARO,VILA GILDA
34563,false,6035,2,TERM.GUARAPIRANGA,VILA GILDA
1795,false,6035,1,TERM.GUARAPIRANGA,VILA GILDA
33982,false,6036,2,SANTO AMARO,JD. MACEDONIA
1214,false,6036,1,SANTO AMARO,JD. MACEDONIA
33983,false,6037,2,SANTO AMARO,JD. MITSUTANI
1215,false,6037,1,SANTO AMARO,JD. MITSUTANI
1216,false,6038,1,SANTO AMARO,JD. DAS ROSAS
33984,false,6038,2,SANTO AMARO,JD. DAS ROSAS
33985,false,6039,2,SANTO AMARO,VALO VELHO
1217,false,6039,1,SANTO AMARO,VALO VELHO
1218,false,6041,1,SANTO AMARO,JD. JANGADEIRO
33986,false,6041,2,SANTO AMARO,JD. JANGADEIRO
34517,true,6041,2,JD. MONTE AZUL- CIRCULAR,TERM. JOAO DIAS
1749,true,6041,1,JD. MONTE AZUL- CIRCULAR,TERM. JOAO DIAS
1219,false,6042,1,SANTO AMARO,JD. TRES ESTRELAS
33987,false,6042,2,SANTO AMARO,JD. TRES ESTRELAS
34543,false,6042,2,CEU CAPÃO REDONDO,TERMINAL CAPELINHA
1775,false,6042,1,CEU CAPÃO REDONDO,TERMINAL CAPELINHA
33988,false,6043,2,TERM. SANTO AMARO,JD. CAPELINHA
1220,false,6043,1,TERM. SANTO AMARO,JD. CAPELINHA
1221,false,6044,1,TERM. SANTO AMARO,JD. DOM JOSÉ
33989,false,6044,2,TERM. SANTO AMARO,JD. DOM JOSÉ
1222,false,6045,1,SANTO AMARO,VALO VELHO
33990,false,6045,2,SANTO AMARO,VALO VELHO
2164,true,6045,1,TERMINAL CAPELINHA,VALO VELHO
34932,true,6045,2,TERMINAL CAPELINHA,VALO VELHO
33991,false,6046,2,SANTO AMARO,JD. SAO BENTO NOVO
1223,false,6046,1,SANTO AMARO,JD. SAO BENTO NOVO
1224,false,6047,1,SANTO AMARO,JD. LIDIA
33992,false,6047,2,SANTO AMARO,JD. LIDIA
56,false,6048,1,STO. AMARO,CAPAO REDONDO
32824,false,6048,2,STO. AMARO,CAPAO REDONDO
34077,false,6049,2,SANTO  AMARO,VALO VELHO
1309,false,6049,1,SANTO  AMARO,VALO VELHO
1225,false,6050,1,TERMINAL GRAJAÚ,PQ. COCAIA
33993,false,6050,2,TERMINAL GRAJAÚ,PQ. COCAIA
33911,false,6051,2,TERMINAL VARGINHA,JD. ITAJAÍ
1143,false,6051,1,TERMINAL VARGINHA,JD. ITAJAÍ
34374,false,6051,2,TERMINAL VARGINHA,JD. ITAJAÍ
1606,false,6051,1,TERMINAL VARGINHA,JD. ITAJAÍ
1144,false,6052,1,TERMINAL VARGINHA,JD. SETE DE SETEMBRO
33912,false,6052,2,TERMINAL VARGINHA,JD. SETE DE SETEMBRO
34600,false,6052,2,TERMINAL VARGINHA,JD. ALMEIDA PRADO
1832,false,6052,1,TERMINAL VARGINHA,JD. ALMEIDA PRADO
33913,false,6053,2,TERMINAL GRAJAÚ,JD. ELLUS
1145,false,6053,1,TERMINAL GRAJAÚ,JD. ELLUS
33914,true,6055,2,SHOP. INTERLAGOS( CIRCULAR ),JD. SAO BERNARDO
1146,true,6055,1,SHOP. INTERLAGOS( CIRCULAR ),JD. SAO BERNARDO
1147,false,6056,1,TERMINAL GRAJAU,PQ. SANTA CECILIA
33915,false,6056,2,TERMINAL GRAJAU,PQ. SANTA CECILIA
2003,false,6056,1,TERMINAL GRAJAU,VILA NATAL
34771,false,6056,2,TERMINAL GRAJAU,VILA NATAL
33916,false,6057,2,TERM. GRAJAU,VILA NATAL
1148,false,6057,1,TERM. GRAJAU,VILA NATAL
2161,false,6057,1,TERM. GRAJAU,VILA NATAL
34929,false,6057,2,TERM. GRAJAU,VILA NATAL
33917,false,6058,2,TERMINAL VARGINHA,JD. NORONHA
1149,false,6058,1,TERMINAL VARGINHA,JD. NORONHA
33994,false,6059,2,SANTO AMARO,JD. UNIVERSAL
1226,false,6059,1,SANTO AMARO,JD. UNIVERSAL
1150,false,6061,1,TERMINAL GRAJAÚ,JD. MARILDA
33918,false,6061,2,TERMINAL GRAJAÚ,JD. MARILDA
33919,false,6062,2,TERMINAL GRAJAÚ,JD. CASTRO ALVES
1151,false,6062,1,TERMINAL GRAJAÚ,JD. CASTRO ALVES
1739,false,6062,1,TERMINAL SANTO AMARO,JD. CASTRO ALVES
34507,false,6062,2,TERMINAL SANTO AMARO,JD. CASTRO ALVES
33920,false,6063,2,TERMINAL VARGINHA,JD. VARGINHA
1152,false,6063,1,TERMINAL VARGINHA,JD. VARGINHA
34769,false,6063,2,TERMINAL VARGINHA,JD. NOVO HORIZONTE
2001,false,6063,1,TERMINAL VARGINHA,JD. NOVO HORIZONTE
34541,false,6063,2,TERMINAL VARGINHA,JD. NOVO MARILDA
1773,false,6063,1,TERMINAL VARGINHA,JD. NOVO MARILDA
34770,false,6063,2,TERMINAL VARGINHA,CHACARA SANTO AMARO
2002,false,6063,1,TERMINAL VARGINHA,CHACARA SANTO AMARO
35248,false,6063,2,TERMINAL VARGINHA,VILA DA PAZ
2480,false,6063,1,TERMINAL VARGINHA,VILA DA PAZ
33922,false,6069,2,TERM. SANTO AMARO,JD. SAO BERNARDO
1154,false,6069,1,TERM. SANTO AMARO,JD. SAO BERNARDO
1156,false,6071,1,TERM. SANTO AMARO,JD. ORION
33924,false,6071,2,TERM. SANTO AMARO,JD. ORION
1158,false,6071,1,TERM. SANTO AMARO,JD. PRIMAVERA
33926,false,6071,2,TERM. SANTO AMARO,JD. PRIMAVERA
1588,false,6072,1,TERMINAL VARGINHA,JD. SÃO NICOLAU
34356,false,6072,2,TERMINAL VARGINHA,JD. SÃO NICOLAU
34523,false,6072,2,TERMINAL VARGINHA,JD. IPORÃ
1755,false,6072,1,TERMINAL VARGINHA,JD. IPORÃ
34626,false,6072,2,TERMINAL VARGINHA,JD. MANACÁ DA SERRA
1858,false,6072,1,TERMINAL VARGINHA,JD. MANACÁ DA SERRA
34772,true,6072,2,BALNEARIO SÃO JOSÉ (CIRCULAR),TERMINAL VARGINHA
2004,true,6072,1,BALNEARIO SÃO JOSÉ (CIRCULAR),TERMINAL VARGINHA
33928,false,6073,2,TERMINAL VARGINHA,JD. SANTA TEREZINHA
1160,false,6073,1,TERMINAL VARGINHA,JD. SANTA TEREZINHA
1762,false,6073,1,TERMINAL VARGINHA,JD. SILVEIRA
34530,false,6073,2,TERMINAL VARGINHA,JD. SILVEIRA
1161,false,6074,1,ESTAÇÃO JURUBATUBA,JD. GAIVOTAS
33929,false,6074,2,ESTAÇÃO JURUBATUBA,JD. GAIVOTAS
1162,false,6075,1,TERM. VARGINHA,JD. REC. CAMPO BELO
33930,false,6075,2,TERM. VARGINHA,JD. REC. CAMPO BELO
33931,false,6075,2,TERM. VARGINHA,JARDIM ALMEIDA
1163,false,6075,1,TERM. VARGINHA,JARDIM ALMEIDA
1165,false,6076,1,TERM. STO. AMARO,JD. PROGRESSO
33933,false,6076,2,TERM. STO. AMARO,JD. PROGRESSO
1986,false,6076,1,TERMINAL SANTO AMARO,JD. SATELITE II
34754,false,6076,2,TERMINAL SANTO AMARO,JD. SATELITE II
33934,false,6078,2,SHOP. INTERLAGOS,CANTINHO DO CEU
1166,false,6078,1,SHOP. INTERLAGOS,CANTINHO DO CEU
34907,false,607A,2,SOCORRO,JD. APURA
2139,false,607A,1,SOCORRO,JD. APURA
2140,false,607A,1,ESTAÇÃO JURUBATUBA,JD. APURA
34908,false,607A,2,ESTAÇÃO JURUBATUBA,JD. APURA
1977,false,607C,1,ITAIM BIBI,JD. MIRIAM
34745,false,607C,2,ITAIM BIBI,JD. MIRIAM
1759,false,607G,1,E T ÁGUA ESPRAIADA,METRÔ CONCEIÇÃO
34527,false,607G,2,E T ÁGUA ESPRAIADA,METRÔ CONCEIÇÃO
34804,false,607M,2,E T ÁGUA ESPRAIADA,TERMINAL GRAJAU
2036,false,607M,1,E T ÁGUA ESPRAIADA,TERMINAL GRAJAU
33936,false,6080,2,SHOPPING INTERLAGOS,JD. LUCELIA
1168,false,6080,1,SHOPPING INTERLAGOS,JD. LUCELIA
34501,false,6083,2,TERMINAL GRAJAÚ,JD. ELIANA
1733,false,6083,1,TERMINAL GRAJAÚ,JD. ELIANA
33937,false,6084,2,TERM. VARGINHA,JD. CHACARA DO SOL
1169,false,6084,1,TERM. VARGINHA,JD. CHACARA DO SOL
34223,false,6084,2,TERM. VARGINHA,JD. MORAES PRADO
1455,false,6084,1,TERM. VARGINHA,JD. MORAES PRADO
1175,false,6091,1,TERM. SANTO AMARO,VARGEM GRANDE
33943,false,6091,2,TERM. SANTO AMARO,VARGEM GRANDE
1176,false,6091,1,TERMINAL SANTO AMARO,JD. SILVEIRA
33944,false,6091,2,TERMINAL SANTO AMARO,JD. SILVEIRA
1691,false,6091,1,TERM. STO. AMARO,COLONIA
34459,false,6091,2,TERM. STO. AMARO,COLONIA
33945,false,6092,2,TERMINAL GRAJAÚ,JD. DAS PEDRAS
1177,false,6092,1,TERMINAL GRAJAÚ,JD. DAS PEDRAS
1585,false,6093,1,TERMINAL GRAJAÚ,VARGEM GRANDE
34353,false,6093,2,TERMINAL GRAJAÚ,VARGEM GRANDE
34355,false,6099,2,TERMINAL GRAJAÚ,DIVISA DE EMBU GUAÇU
1587,false,6099,1,TERMINAL GRAJAÚ,DIVISA DE EMBU GUAÇU
37,false,609F,1,TERM. PRINC. ISABEL,CHACARA SANTANA
32805,false,609F,2,TERM. PRINC. ISABEL,CHACARA SANTANA
32806,false,609F,2,ANHANGABAU,CHACARA SANTANA
38,false,609F,1,ANHANGABAU,CHACARA SANTANA
35010,true,609J,2,METRÔ SÃO JUDAS,AEROPORTO
2242,true,609J,1,METRÔ SÃO JUDAS,AEROPORTO
1477,false,609R,1,CCPD RAUL TABAJARAS,JD. CAPELA
34245,false,609R,2,CCPD RAUL TABAJARAS,JD. CAPELA
1184,false,6110,1,AEROPORTO,CONJ. HAB. PALMARES
33952,false,6110,2,AEROPORTO,CONJ. HAB. PALMARES
1185,false,6115,1,TERMINAL GRAJAU,CANTINHO DO CEU
33953,false,6115,2,TERMINAL GRAJAU,CANTINHO DO CEU
2241,false,6115,1,TERMINAL GRAJAU,PQ. RES. DOS LAGOS
35009,false,6115,2,TERMINAL GRAJAU,PQ. RES. DOS LAGOS
33954,false,6116,2,TERMINAL GRAJAÚ,JD. PRAINHA
1186,false,6116,1,TERMINAL GRAJAÚ,JD. PRAINHA
33956,false,6118,2,TERMINAL SANTO AMARO,JD. ICARAI
1188,false,6118,1,TERMINAL SANTO AMARO,JD. ICARAI
33957,false,6120,2,TERMINAL GRAJAU,JD. LUCELIA
1189,false,6120,1,TERMINAL GRAJAU,JD. LUCELIA
33123,false,6200,2,TERM. BANDEIRA,TERM. SANTO AMARO
355,false,6200,1,TERM. BANDEIRA,TERM. SANTO AMARO
483,false,6232,1,METRÔ BARRA FUNDA,PINHEIROS/VILA IDA 
33251,false,6232,2,METRÔ BARRA FUNDA,PINHEIROS/VILA IDA 
468,false,6250,1,TERM. BANDEIRA,JD. JAQUELINE
33236,false,6250,2,TERM. BANDEIRA,JD. JAQUELINE
34000,false,6258,2,TERM. SANTO AMARO,JD. SAO FRANCISCO
1232,false,6258,1,TERM. SANTO AMARO,JD. SAO FRANCISCO
1783,false,6258,1,JD IBIRAPUERA,JD. SANTA MARGARIDA
34551,false,6258,2,JD IBIRAPUERA,JD. SANTA MARGARIDA
1371,false,6262,1,TERM. BANDEIRA,CEASA
34139,false,6262,2,TERM. BANDEIRA,CEASA
34709,true,6262,2,CPTM LEOPOLDINA,VILA LEOPOLDINA
1941,true,6262,1,CPTM LEOPOLDINA,VILA LEOPOLDINA
34824,true,627J,2,METRÔ SÃO JUDAS,JD. MIRIAM
2056,true,627J,1,METRÔ SÃO JUDAS,JD. MIRIAM
33126,false,6291,2,TERM. BANDEIRA,INOCOOP CAMPO LIMPO
358,false,6291,1,TERM. BANDEIRA,INOCOOP CAMPO LIMPO
1293,false,6338,1,TERM. PRINC. ISABEL,JD. MIRIAM
34061,false,6338,2,TERM. PRINC. ISABEL,JD. MIRIAM
34062,false,6358,2,TERM. BANDEIRA,JD. LUSO
1294,false,6358,1,TERM. BANDEIRA,JD. LUSO
34063,false,6358,2,TERM. BANDEIRA,V. IMPERIO
1295,false,6358,1,TERM. BANDEIRA,V. IMPERIO
1296,false,6366,1,TERM. BANDEIRA,JD. MIRIAM
34064,false,6366,2,TERM. BANDEIRA,JD. MIRIAM
185,false,637A,1,TERM. PINHEIROS,TERM. JD. ANGELA
32953,false,637A,2,TERM. PINHEIROS,TERM. JD. ANGELA
32949,false,637A,2,TERM. PINHEIROS,VILA REMO
181,false,637A,1,TERM. PINHEIROS,VILA REMO
1602,false,637A,1,TERM. JD. ANGELA,ITAIM BIBI
34370,false,637A,2,TERM. JD. ANGELA,ITAIM BIBI
34524,false,637A,2,TERM. PINHEIROS,PIRAPORINHA
1756,false,637A,1,TERM. PINHEIROS,PIRAPORINHA
1757,false,637A,1,TERM. PINHEIROS,TER GUARAPIRANGA
